,U-Factor Wall [Btu/hr-ft2-°F],U-Factor Roof [Btu/hr-ft2-°F],Net Wall Area [ft2],Net Roof Area [ft2],Glass U-Factor [Btu/hr-ft2-°F],Glass SHGC,Infiltration (cfm/ft2),Window-Wall Ratio,Plug and Process [W/ft2],Lighting [W/ft2],Building Area [ft2],vpz (cfm),vot (cfm),Chiller,Boiler,DX Cooling,DX Heating,Purchased Cooling,Purchased Heating,Geothermal,Heating (kBtu/ft2),Cooling (kBtu/ft2),Fans (kBtu/ft2),Pumps (kBtu/ft2),Heat Rejection (kBtu/ft2),Total Lighting (kBtu/ft2),Total Equipment (kBtu/ft2),Climate Category_cool,Climate Category_hot,Climate Category_temperate,Building Type_Hospital,Building Type_Lodging,Building Type_Office,Building Type_Restaurant,Building Type_Retail,Building Type_School,Building Type_Warehouse
2042,1.8777881460172388,0.2241540026108372,4512.07,11145.85,0.5431776732455358,0.5249632204026906,0.0731486244146772,28.32,0.7741235378,1.027414277,142580.01870699998,131641.14097600002,49241.49987199999,0,1,1,0,0,0,0,30.96704796598004,6.945228202872887,4.199829889842771,0.6214190036128119,0.0,13.594969941148111,10.64715176654322,1,0,0,0,0,0,0,0,1,0
2046,0.3433957682428256,0.1339999999999999,3527.1400000000003,5178.710000000001,0.3238176891616747,0.3955496112668876,0.0885140685842592,21.0,0.6178421112,0.5600007034,91765.584309,48003.862064,36306.37313600001,0,1,1,0,0,0,0,13.13993519618161,1.754842074102136,6.157646847071633,0.1881884790473273,0.0,6.359882325652681,6.889226977199087,1,0,0,0,0,0,0,0,1,0
2047,0.345,0.1769999999999999,3527.1400000000003,5178.710000000001,0.3874905110549962,0.3955455008921743,0.0885140685842592,21.0,0.6178421112,0.9900022389,91765.584309,51598.118208,31787.861536000008,0,1,1,0,0,0,0,21.94657760973338,2.110871540225153,9.424297245990308,0.1378878263052591,0.0,11.243280398845677,6.889226977199087,1,0,0,0,0,0,0,0,1,0
2048,0.3433957682428256,0.1339999999999999,3527.1400000000003,5178.710000000001,0.3238176891616747,0.3955496112668876,0.0220544468796392,21.0,0.6178421112,0.5600007034,91765.584309,47345.949824,36306.37313600001,0,1,1,0,0,0,0,9.365217218539666,1.8184667190489825,6.297497121841163,0.1065919376382227,0.0,6.359882325652681,6.889226977199087,1,0,0,0,0,0,0,0,1,0
2049,0.2136715709419581,0.1540583034034305,4744.16,7052.589999999999,0.3740814682549804,0.3363255649019596,0.0152370433917089,26.56,0.9552565169,0.3551217175,186539.46339,32922.309888,32511.03528,0,0,1,1,0,0,0,5.874307613660387,2.276870899869699,1.2406408418048789,2.4428181083447256,0.0,3.841479715108984,7.356857414298581,1,0,0,0,0,0,0,0,1,0
2050,0.2210416709460379,0.1510683851166264,4770.950000000001,7122.31,0.3572111898774653,0.3288027620796416,0.1074495453966716,26.08,1.0996835207,0.3557720385,184254.072142,34496.213952000006,34496.213952000006,0,0,1,1,0,0,0,5.246854913008092,0.7746464453713686,1.3997545935985332,1.8320113224952468,0.0,3.387734308574422,7.371101208353776,1,0,0,0,0,0,0,0,1,0
2057,0.4485366064867553,1.0039879079971945,3660.69,5560.700000000001,0.3802214899999999,0.432,0.0776835389031874,27.33,0.5712512567,0.5621653433,120274.204015,102341.904,13337.078272000002,0,1,1,0,0,0,0,30.324591985951795,4.333154061489385,4.645299393711395,0.3118301135073199,0.0,7.861318330338567,7.708122034999111,1,0,0,0,0,0,0,0,1,0
2058,0.4909448732336304,0.2864486867867286,3929.669999999999,5669.299999999999,0.45418769,0.317,0.0810837429402662,22.0,0.5712512567,1.0116672185,120274.204015,95554.283808,35469.627424000006,0,1,1,0,0,0,0,21.550951890621,6.303665051696746,6.148341030033131,0.383621175778022,0.0,14.249383192893626,7.708122034999111,1,0,0,0,0,0,0,0,1,0
2059,0.4485366064867553,1.0039879079971945,3660.69,5560.700000000001,0.3802214899999999,0.432,0.0776835389031874,27.33,0.5712512567,0.5621653433,120274.204015,102341.904,13337.078272000002,0,1,1,0,0,0,0,18.7379400807253,4.769259153263331,4.76799827840457,0.2356259892309543,0.0,7.861318330338567,7.708122034999111,1,0,0,0,0,0,0,0,1,0
2060,0.4485366064867553,1.0039879079971945,3660.69,5560.700000000001,0.3802214899999999,0.432,0.0776835389031874,27.33,0.5712512567,0.5621653433,120274.204015,95082.83300800002,19947.771984,0,1,1,0,0,0,0,22.273275575333685,3.1675540592435487,4.805430500774036,0.2892919754069677,0.0,7.861318330338567,7.708122034999111,1,0,0,0,0,0,0,0,1,0
2061,0.2210416709460379,0.1510637445040561,4770.950000000001,7105.24,0.2856351541495769,0.2664589672090642,0.1074495453966716,26.08,1.0996835207,0.3557720385,184254.072142,34496.213952000006,34496.213952000006,0,0,1,1,0,0,0,5.1720600440546445,0.6928041919291847,1.4043842622407685,1.8284104691068412,0.0,3.3883515977267207,7.371101208353776,1,0,0,0,0,0,0,0,1,0
2062,0.4485366064867553,1.0039879079971945,3660.69,5560.700000000001,0.3802214899999999,0.432,0.0776835389031874,27.33,0.5712512567,0.5621653433,120274.204015,95082.83300800002,19947.771984,0,1,1,0,0,0,0,22.273275575333685,3.1675540592435487,4.805430500774036,0.2892919754069677,0.0,7.861318330338567,7.708122034999111,1,0,0,0,0,0,0,0,1,0
2063,0.4485366064867553,1.0039879079971945,3660.69,5560.700000000001,0.3802214899999999,0.432,0.0776835389031874,27.33,0.5712512567,0.5621653433,120274.204015,95082.83300800002,14352.445568,0,1,1,0,0,0,0,22.20566116103263,2.8790501306233067,5.510101937464067,0.2849577180799769,0.0,7.861318330338567,7.708122034999111,1,0,0,0,0,0,0,0,1,0
2064,0.4909448732336304,0.2864486867867286,3929.669999999999,5669.299999999999,0.45418769,0.317,0.0810837429402662,22.0,0.5712512567,1.0116672185,120274.204015,95554.283808,35469.627424000006,0,1,1,0,0,0,0,23.70822996928233,4.81662076514554,6.493269108582926,0.3370476106825391,0.0,14.249383192893626,7.708122034999111,1,0,0,0,0,0,0,0,1,0
2065,0.4309102446920198,1.0039879079971945,3533.83,5560.700000000001,0.3802214899999999,0.4320000000000001,0.0761769273225062,29.85,0.5712512567,0.5548074257,120274.204015,95549.41038400005,20772.228192,0,1,1,0,0,0,0,22.33876226331058,2.733497889115089,5.490164353759909,0.1759708474758264,0.0,7.7629700913552115,7.708122034999111,1,0,0,0,0,0,0,0,1,0
2066,0.4309102446920198,1.0039879079971945,3533.83,5560.700000000001,0.3802214899999999,0.4320000000000001,0.0761769273225062,29.85,0.5712512567,0.5548074257,120274.204015,99540.320864,14352.445568,0,1,1,0,0,0,0,21.15109695103643,3.21530969451912,5.98576697793164,0.1759708474758264,0.0,7.7629700913552115,7.708122034999111,1,0,0,0,0,0,0,0,1,0
2067,0.4909448732336304,0.2864486867867286,3929.669999999999,5669.299999999999,0.45418769,0.317,0.0810837429402662,22.0,0.5712512567,1.0116672185,120274.204015,95554.283808,35469.627424000006,0,1,1,0,0,0,0,23.70822996928233,4.81662076514554,6.493269108582926,0.3451644925858128,0.0,14.249383192893626,7.708122034999111,1,0,0,0,0,0,0,0,1,0
2068,0.4309102446920198,1.0039879079971945,3533.83,5560.700000000001,0.3802214899999999,0.4320000000000001,0.0761769273225062,29.85,0.5712512567,0.5548074257,120274.204015,99540.320864,27944.213216,0,1,1,0,0,0,0,21.174895963995542,3.180714440581867,5.323256044331428,0.1908649317449403,0.0,7.7629700913552115,7.708122034999111,1,0,0,0,0,0,0,0,1,0
2069,0.4309102446920198,1.0039879079971945,3533.83,5560.700000000001,0.3802214899999999,0.4320000000000001,0.0761769273225062,29.85,0.5712512567,0.4256815459999999,120274.204015,97762.792432,20282.343136000003,0,1,1,0,0,0,0,21.97358138234194,3.5417974782595367,5.327038668907711,0.205601406656709,0.0,6.030370426060308,7.708122034999111,1,0,0,0,0,0,0,0,1,0
2070,0.4309102446920198,1.0039879079971945,3533.83,5560.700000000001,0.3802214899999999,0.4320000000000001,0.0761769273225062,29.85,0.5712512567,0.4256815459999999,120274.204015,97762.792432,19947.771984,0,1,1,0,0,0,0,21.74906685280381,2.7431120599131407,5.832885901306874,0.1816447843402508,0.0,6.030370426060308,7.708122034999111,1,0,0,0,0,0,0,0,1,0
2071,0.4909448732336304,0.2864486867867286,3929.669999999999,5669.299999999999,0.45418769,0.317,0.0810837429402662,22.0,0.5712512567,0.7905673688000001,120274.204015,90792.10100800004,35469.627424000006,0,1,1,0,0,0,0,25.12797506024717,4.517320595547156,6.130846391367823,0.3486318984474054,0.0,11.29097675084705,7.708122034999111,1,0,0,0,0,0,0,0,1,0
2072,0.2210416709460379,0.1510637445040561,4770.950000000001,7105.24,0.3571398463647006,0.3288649947642746,0.1074495453966716,26.08,1.0996835207,0.3557720385,184254.072142,34496.213952000006,34496.213952000006,0,0,1,1,0,0,0,5.227461745473395,0.7611689655461944,1.3993430674970009,1.828976317496448,0.0,3.387940071625188,7.371101208353776,1,0,0,0,0,0,0,0,1,0
2073,0.4309102446920198,1.0039879079971945,3533.83,5560.700000000001,0.3802214899999999,0.4320000000000001,0.0761769273225062,29.85,0.5712512567,0.4256815459999999,120274.204015,97762.792432,23173.343008000003,0,1,1,0,0,0,0,21.89028483698504,3.115385361962314,5.166434733773034,0.1823540264483038,0.0,6.030370426060308,7.708122034999111,1,0,0,0,0,0,0,0,1,0
2074,0.4309102446920198,1.0039879079971945,3533.83,5560.700000000001,0.3802214899999999,0.4320000000000001,0.0761769273225062,29.85,0.5712512567,0.4256815459999999,120274.204015,97762.792432,15176.901776,0,1,1,0,0,0,0,23.62193884613588,2.472102769958207,5.844864212465104,0.1270331420201667,0.0,6.030370426060308,7.708122034999111,1,0,0,0,0,0,0,0,1,0
2075,0.4485366064867553,1.0039879079971945,3660.69,5560.700000000001,0.3802214899999999,0.432,0.0776835389031874,27.33,0.5712512567,0.4256815459999999,120274.204015,97138.146608,23173.343008000003,0,1,1,0,0,0,0,23.642900890662776,2.787163875291102,5.173133131460202,0.1325494695272459,0.0,6.030370426060308,7.708122034999111,1,0,0,0,0,0,0,0,1,0
2076,0.4485366064867553,1.0039879079971945,3660.69,5560.700000000001,0.3793409399999999,0.3409999999999999,0.0776835389031874,27.33,0.5712512567,0.4256815459999999,120274.204015,91001.022576,15176.901776,0,1,1,0,0,0,0,24.213840787645477,2.2832867598587536,5.187711997014624,0.1241961735879545,0.0,6.030370426060308,7.708122034999111,1,0,0,0,0,0,0,0,1,0
2077,0.4485366064867553,1.0039879079971945,3660.69,5560.700000000001,0.3793409399999999,0.3409999999999999,0.0776835389031874,27.33,0.5712512567,0.4256815459999999,120274.204015,90249.667728,22249.935104,0,1,1,0,0,0,0,34.7627926841117,1.0328141186825712,4.454355657287781,0.0994515044847707,0.0,6.030370426060308,7.708122034999111,1,0,0,0,0,0,0,0,1,0
2078,0.4485366064867553,1.0039879079971945,3660.69,5560.700000000001,0.3793409399999999,0.3409999999999999,0.0776835389031874,27.33,0.5712512567,0.4256815459999999,120274.204015,90249.667728,15077.950080000002,0,1,1,0,0,0,0,23.38079652939784,1.0161863314826611,4.671068523637322,0.0737611792375161,0.0,6.030370426060308,7.708122034999111,1,0,0,0,0,0,0,0,1,0
2079,0.4909448732336304,0.2864486867867286,3929.669999999999,5669.299999999999,0.45418769,0.317,0.0810837429402662,22.0,0.5712512567,0.7905673688000001,120274.204015,90792.10100800004,35469.627424000006,0,1,1,0,0,0,0,22.696771918520025,5.60868659048344,6.134786625301451,0.3118301135073199,0.0,11.29097675084705,7.708122034999111,1,0,0,0,0,0,0,0,1,0
2080,0.4485366064867553,1.0039879079971945,3660.69,5560.700000000001,0.3793409399999999,0.3409999999999999,0.0776835389031874,27.33,0.5712512567,0.4256815459999999,120274.204015,90249.667728,14253.493872000005,0,1,1,0,0,0,0,21.111221783628118,3.0947385361501034,4.675166366928294,0.0639893990821187,0.0,6.030370426060308,7.708122034999111,1,0,0,0,0,0,0,0,1,0
2081,0.4485366064867553,1.0039879079971945,3660.69,5560.700000000001,0.3793409399999999,0.3409999999999999,0.0776835389031874,27.33,0.5712512567,0.4256815459999999,120274.204015,90249.667728,14253.493872000005,0,1,1,0,0,0,0,21.111221783628118,3.0947385361501034,4.675166366928294,0.0639893990821187,0.0,6.030370426060308,7.708122034999111,1,0,0,0,0,0,0,0,1,0
2082,0.4563843166045765,1.0039879079971945,4031.78,5560.700000000001,0.3793409399999999,0.341,0.0824532752093505,19.97,0.5712512567,0.4256815459999999,120274.204015,81180.225664,34599.615296,0,1,1,0,0,0,0,20.311748318494992,2.9238111881093207,4.391311914349734,0.0583942668963669,0.0,6.030370426060308,7.708122034999111,1,0,0,0,0,0,0,0,1,0
2083,0.2210416709460379,0.1510637445040561,4770.950000000001,7105.24,0.3561535491402233,0.3202666396056145,0.1074495453966716,26.08,1.0996835207,0.3557720385,184254.072142,34496.213952000006,34496.213952000006,0,0,1,1,0,0,0,5.2487582212276775,0.7638438852061527,1.3991887452089264,1.822649103685393,0.0,3.3878886308624967,7.371101208353776,1,0,0,0,0,0,0,0,1,0
2084,0.4563843166045765,1.0039879079971945,4031.78,5560.700000000001,0.3793409399999999,0.341,0.0824532752093505,19.97,0.5712512567,0.4256815459999999,120274.204015,81134.245968,22249.935104,0,1,1,0,0,0,0,20.29929717926473,2.9392569051291426,4.201944271499571,0.0620980867939772,0.0,6.030370426060308,7.708122034999111,1,0,0,0,0,0,0,0,1,0
2085,0.5393126385864307,0.2864486867867286,4031.78,5669.299999999999,0.4541876899999999,0.317,0.0824532752093505,19.97,0.5712512567,0.7905673688000001,120274.204015,91571.848848,35469.627424000006,0,1,1,0,0,0,0,22.8056799844455,5.509944328106723,6.131319219439858,0.3253057135603277,0.0,11.29097675084705,7.708122034999111,1,0,0,0,0,0,0,0,1,0
2086,0.4563843166045765,1.0039879079971945,4031.78,5560.700000000001,0.3793409399999999,0.341,0.0824532752093505,19.97,0.5712512567,0.4256815459999999,120274.204015,81134.245968,22249.935104,0,1,1,0,0,0,0,15.658962480309707,2.676758520470845,4.154503854938691,0.0412936516244214,0.0,6.030370426060308,7.708122034999111,1,0,0,0,0,0,0,0,1,0
2087,0.4563843166045765,1.0039879079971945,4031.78,5560.700000000001,0.3793409399999999,0.341,0.0824532752093505,19.97,0.5712512567,0.4256815459999999,120274.204015,81134.245968,22249.935104,0,1,1,0,0,0,0,15.658962480309707,2.676758520470845,4.154503854938691,0.0412936516244214,0.0,6.030370426060308,7.708122034999111,1,0,0,0,0,0,0,0,1,0
2088,0.4563843166045765,1.0039879079971945,4031.78,5560.700000000001,0.3793409399999999,0.341,0.0824532752093505,19.97,0.5712512567,0.4256815459999999,120274.204015,81134.245968,21007.847648000003,0,1,1,0,0,0,0,30.022533652599872,2.8496559854784422,3.922266466890656,0.0791198973872502,0.0,6.030370426060308,7.708122034999111,1,0,0,0,0,0,0,0,1,0
2089,0.4563843166045765,1.0039879079971945,4031.78,5560.700000000001,0.3793409399999999,0.341,0.0824532752093505,19.97,0.5712512567,0.4256815459999999,120274.204015,81134.245968,14253.493872000005,0,1,1,0,0,0,0,34.0870425644945,5.116236153458613,3.361807592171409,0.0881824354345946,0.0,6.030370426060308,7.708122034999111,1,0,0,0,0,0,0,0,1,0
2090,0.4531055389927029,0.2962630624592102,4031.78,5669.299999999999,0.3793409399999999,0.341,0.0824532752093505,19.97,0.5712512567,0.4256815459999999,120274.204015,36348.96262400001,34599.61529600001,0,1,1,0,0,0,0,15.49347265509733,3.1477740848967364,4.9750181692773845,0.1603675210986596,0.0,6.030370426060308,7.708122034999111,1,0,0,0,0,0,0,0,1,0
2091,0.4531055389927029,0.2962630624592102,4031.78,5669.299999999999,0.3793409399999999,0.341,0.0824532752093505,19.97,0.5712512567,0.4256815459999999,120274.204015,36348.96262400001,34599.61529600001,0,1,1,0,0,0,0,17.684085112837153,3.3351716107800846,2.608671278097753,0.2353895751949367,0.0,6.030370426060308,7.708122034999111,1,0,0,0,0,0,0,0,1,0
2092,0.5393126385864307,0.2864486867867286,4031.78,5669.299999999999,0.4541876899999999,0.317,0.0824532752093505,19.97,0.5712512567,0.8699994337999999,120274.204015,91812.977392,35469.627424000006,0,1,1,0,0,0,0,11.68531536292454,5.3167940606802775,4.315107790073368,0.1213592051557424,0.0,12.328755564285991,7.708122034999111,1,0,0,0,0,0,0,0,1,0
2093,0.4531055389927029,0.2962630624592102,4031.78,5669.299999999999,0.3793409399999999,0.341,0.0824532752093505,19.97,0.5712512567,0.6124816081,120274.204015,74227.968496,34599.61529600001,0,1,1,0,0,0,0,66.11420963316695,2.152076969868941,5.775358485875905,0.2664386185919253,0.0,8.15565380518058,7.708122034999111,1,0,0,0,0,0,0,0,1,0
2094,0.272,0.204,4770.950000000001,7105.24,0.4559054478315272,0.52694173637829,0.1074495453966716,26.08,1.0996835207,0.9921947497,184254.072142,56864.170672,35988.964912,1,1,0,1,0,0,0,10.94870337202254,1.6938928746685569,2.469516694531064,1.2399795846787198,0.227522493384525,8.949458130017213,7.371101208353776,1,0,0,0,0,0,0,0,1,0
2095,0.5393126385864307,0.2864486867867286,4031.78,5669.299999999999,0.4402749999999999,0.394,0.0824532752093505,19.97,0.5712512567,0.8699994337999999,120274.204015,87308.23851200001,35469.627424000006,0,1,1,0,0,0,0,12.812537486656838,4.546872350049367,4.325746421694163,0.0287637077154843,0.0,11.533458747122518,7.708122034999111,1,0,0,0,0,0,0,0,1,0
2096,0.5393126385864307,0.2864486867867286,4031.78,5669.299999999999,0.4541876899999999,0.317,0.0824532752093505,19.97,0.5712512567,0.8699994337999999,120274.204015,97473.565312,35469.627424000006,0,1,1,1,0,0,0,7.190690514835082,2.0999082725877063,4.451045860783534,0.113005909216451,0.0,11.533458747122518,7.708122034999111,1,0,0,0,0,0,0,0,1,0
2097,0.4531055389927029,0.2962630624592102,4031.78,5669.299999999999,0.3793409399999999,0.341,0.0824532752093505,19.97,0.5712512567,0.6933072181,120274.204015,36707.47712,34599.61529600001,0,1,1,0,0,0,0,16.91920690164129,3.965609040160565,4.090120432463209,0.9165772176405452,0.0,9.19028043147262,7.708122034999111,1,0,0,0,0,0,0,0,1,0
2098,0.4463441978480967,0.3060774381316918,4031.78,5669.299999999999,0.3793409399999999,0.341,0.0824532752093505,19.97,0.6558673091,0.8115355759,120274.204015,37284.024368,27383.769456,1,1,0,0,0,0,0,17.16224053066746,3.185285111944875,3.0051376164994026,2.7846421255735803,1.5050905579672234,10.731778750986564,8.007106985882803,1,0,0,0,0,0,0,0,1,0
2099,0.3026656985252171,0.1450262719057543,4031.78,5666.889999999999,0.4790192000000001,0.761,0.0821424160488046,19.97,0.6583478192000001,0.8108945452,119820.720908,17121.821728000003,6022.280736000001,1,1,0,0,0,0,0,8.54976099723668,1.060928486130587,0.2464847273175446,0.520734582776443,0.2502816679180716,10.731498886885332,8.03741132495307,1,0,0,0,0,0,0,0,1,0
2100,0.8763203325003726,0.1234285176352454,10136.53,11233.469999999996,0.2802127691955834,0.306675838726511,0.0926196569514391,16.65,0.6355215520999999,0.5100003088,183285.53642,87720.57255999999,63396.88960000001,0,1,1,0,0,0,0,11.53170096562713,0.9298441006248604,3.062471357716749,0.6867949224402855,0.0,5.147264468038269,9.706401637460967,1,0,0,0,0,0,0,0,1,0
2101,0.2762314545103341,0.1849999999999999,6471.25,12460.12,0.43534392,0.364,0.0750079526379703,23.33,0.8409951172000001,0.6739648135,188446.611192,65728.293264,41326.423632000005,0,1,1,0,0,0,0,11.568554677477524,1.08992113257338,1.1234184779491931,0.0,0.0,7.56361005249273,9.588388780411815,1,0,0,0,0,0,0,0,1,0
2102,0.2762314545103341,0.1849999999999999,6471.25,12460.12,0.43534392,0.364,0.0750079526379703,23.33,0.8409951172000001,0.6739648135,188446.611192,65728.293264,41326.423632000005,0,1,1,0,0,0,0,11.399709950110251,5.009814689944812,2.6957315617229094,0.1445516075226531,0.0,7.56361005249273,9.588388780411815,1,0,0,0,0,0,0,0,1,0
2103,0.2762314545103341,0.1849999999999999,6471.25,12460.12,0.43534392,0.364,0.0750079526379703,23.33,0.8409951172000001,0.6739648135,188446.611192,52278.70246400001,41326.423632000005,0,1,1,1,0,0,0,7.19368066024182,1.57829834518471,1.2971419478111428,0.1124122626350486,0.0,7.56361005249273,9.588388780411815,1,0,0,0,0,0,0,0,1,0
2104,0.2762314545103341,0.1849999999999999,6471.25,12460.12,0.43534392,0.364,0.0750079526379703,23.33,0.8409951172000001,0.6739648135,188446.611192,65724.05550400002,41326.423632000005,0,1,1,0,0,0,0,11.175639869555829,3.93317178436725,2.6972404511542525,0.133184640473203,0.0,7.56361005249273,9.588388780411815,1,0,0,0,0,0,0,0,1,0
2105,0.2210416709460379,0.1510637445040561,4770.950000000001,7105.24,0.3571398463647005,0.3288649947642746,0.1074495453966716,26.08,1.0996835207,0.3557720385,184254.072142,34496.213952000006,34496.213952000006,0,0,1,1,0,0,0,5.285589807314795,0.7746978861340601,1.39965171207315,1.835715057409035,0.0,3.38768286781173,7.371101208353776,1,0,0,0,0,0,0,0,1,0
2106,0.2762314545103341,0.1849999999999999,6471.25,12460.12,0.43534392,0.364,0.0750079526379703,23.33,0.8409951172000001,0.6739648135,188446.611192,65724.05550400002,41326.423632000005,0,1,1,1,0,0,0,10.2830814746021,3.374932991084742,3.353909131674698,0.0,0.0,7.566376349783524,9.588388780411815,1,0,0,0,0,0,0,0,1,0
2107,0.2762314545103341,0.1849999999999999,6471.25,12460.12,0.43534392,0.364,0.0750079526379703,23.33,0.8409951172000001,0.6804122817,188446.611192,110806.617712,41326.423632000005,1,1,0,0,0,0,0,25.04137811362422,3.941219194667746,1.429220069368028,2.211730128462474,1.0387194845364764,7.631660965846295,9.588388780411815,1,0,0,0,0,0,0,0,1,0
